user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
positive_b_o_t,ポジティブbot,1118755271273095169,2019-04-18 05:56:56,/positive_b_o_t/status/1118755271273095169,0,0,0,みんなちがってみんないい。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">みんなちがってみんないい。</p>"
positive_b_o_t,ポジティブbot,1118747711816081408,2019-04-18 05:26:54,/positive_b_o_t/status/1118747711816081408,0,0,0,じぶんの事は自分にしかわからなかったりするんだ。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">じぶんの事は自分にしかわからなかったりするんだ。！</p>"
positive_b_o_t,ポジティブbot,1118740162492526592,2019-04-18 04:56:54,/positive_b_o_t/status/1118740162492526592,0,0,0,黒でも白でもないグレーなものもあるのだということに気づくこと。割り切れないこともあるのが人生。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">黒でも白でもないグレーなものもあるのだということに気づくこと。割り切れないこともあるのが人生。</p>"
positive_b_o_t,ポジティブbot,1118732611071791112,2019-04-18 04:26:54,/positive_b_o_t/status/1118732611071791112,0,0,0,とにかく笑う。笑う門には福きたる。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">とにかく笑う。笑う門には福きたる。</p>"
positive_b_o_t,ポジティブbot,1118725071793610754,2019-04-18 03:56:56,/positive_b_o_t/status/1118725071793610754,0,0,0,やたらと競争心を燃やさない。気楽にいこうじゃないか(^^)！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">やたらと競争心を燃やさない。気楽にいこうじゃないか(^^)！</p>"
positive_b_o_t,ポジティブbot,1118717513058021376,2019-04-18 03:26:54,/positive_b_o_t/status/1118717513058021376,0,0,0,笑顔でがあるところに行った方がいい。幸せで楽しいから,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">笑顔でがあるところに行った方がいい。幸せで楽しいから</p>"
positive_b_o_t,ポジティブbot,1118709962723586050,2019-04-18 02:56:54,/positive_b_o_t/status/1118709962723586050,0,0,0,これ出来なきゃ死ぬ？そんなわけじゃないんだから,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">これ出来なきゃ死ぬ？そんなわけじゃないんだから</p>"
positive_b_o_t,ポジティブbot,1118702410828959744,2019-04-18 02:26:53,/positive_b_o_t/status/1118702410828959744,0,0,0,愚痴ばっかりの人にあんまり近づかない。疲れないから。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">愚痴ばっかりの人にあんまり近づかない。疲れないから。！</p>"
positive_b_o_t,ポジティブbot,1118694873027112960,2019-04-18 01:56:56,/positive_b_o_t/status/1118694873027112960,0,0,0,嫌いになるより好きになる。その方が楽しいよ！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">嫌いになるより好きになる。その方が楽しいよ！</p>"
positive_b_o_t,ポジティブbot,1118687309824610304,2019-04-18 01:26:53,/positive_b_o_t/status/1118687309824610304,0,0,0,人生幸せに過ごしたいなら笑顔(^-^),"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人生幸せに過ごしたいなら笑顔(^-^)</p>"
positive_b_o_t,ポジティブbot,1118679765102125057,2019-04-18 00:56:54,/positive_b_o_t/status/1118679765102125057,0,0,0,人の目なんか気にしなーい。自分が楽しければいいんだよ。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人の目なんか気にしなーい。自分が楽しければいいんだよ。！</p>"
positive_b_o_t,ポジティブbot,1118672209717817344,2019-04-18 00:26:53,/positive_b_o_t/status/1118672209717817344,0,0,0,毎日3よかった事を思い出す。！やなこと忘れちゃうから。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">毎日3よかった事を思い出す。！やなこと忘れちゃうから。！</p>"
positive_b_o_t,ポジティブbot,1118664675292377088,2019-04-17 23:56:57,/positive_b_o_t/status/1118664675292377088,0,0,0,疲れたら休む。未来のために休む。無理しちゃいけないいけない。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">疲れたら休む。未来のために休む。無理しちゃいけないいけない。！</p>"
positive_b_o_t,ポジティブbot,1118657114296045569,2019-04-17 23:26:54,/positive_b_o_t/status/1118657114296045569,0,0,0,千里の道も一歩から。でもまずはその場所から動かなきゃ。！,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">千里の道も一歩から。でもまずはその場所から動かなきゃ。！</p>"
positive_b_o_t,ポジティブbot,1118649562028068866,2019-04-17 22:56:53,/positive_b_o_t/status/1118649562028068866,0,0,0,人を羨ましがっても嫉妬しても自分がよくなるわけじゃない。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人を羨ましがっても嫉妬しても自分がよくなるわけじゃない。</p>"
positive_b_o_t,ポジティブbot,1118642002994716672,2019-04-17 22:26:51,/positive_b_o_t/status/1118642002994716672,0,0,0,嫌いな人のことを考えるのをやめる。好きな人のことだけ考える。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">嫌いな人のことを考えるのをやめる。好きな人のことだけ考える。</p>"
positive_b_o_t,ポジティブbot,1118634468346974209,2019-04-17 21:56:55,/positive_b_o_t/status/1118634468346974209,0,0,0,コンプレックスは直さない。直したら普通の人になってしまうから。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">コンプレックスは直さない。直したら普通の人になってしまうから。</p>"
positive_b_o_t,ポジティブbot,1118626906008502272,2019-04-17 21:26:52,/positive_b_o_t/status/1118626906008502272,0,0,0,"欲しいのはいつでも最高のもの。
生きるための『元気の素』。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">欲しいのはいつでも最高のもの。
生きるための『元気の素』。</p>"
positive_b_o_t,ポジティブbot,1118619363857199104,2019-04-17 20:56:53,/positive_b_o_t/status/1118619363857199104,0,0,0,"何もできなくていい。
ただ笑顔で過ごそう。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">何もできなくていい。
ただ笑顔で過ごそう。</p>"
positive_b_o_t,ポジティブbot,1118611806811873280,2019-04-17 20:26:52,/positive_b_o_t/status/1118611806811873280,0,0,0,後悔するのは時間の無駄。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">後悔するのは時間の無駄。</p>"
positive_b_o_t,ポジティブbot,1118604275007909888,2019-04-17 19:56:56,/positive_b_o_t/status/1118604275007909888,0,0,0,"あわてず、あせらず、あきらめず
。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">あわてず、あせらず、あきらめず
。</p>"
positive_b_o_t,ポジティブbot,1118596705287426048,2019-04-17 19:26:51,/positive_b_o_t/status/1118596705287426048,0,0,0,あきらめたらそこで試合終了だよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">あきらめたらそこで試合終了だよ</p>"
