user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1114905547868782594,2019-04-07 14:59:31,/smana_LI2U/status/1114905547868782594,1026,90,87,"本日、白石真菜21歳になりました！
たくさんの方々にお祝いして頂きとても幸せものでした
日々ほっぺたを伸ばすことに精進して行きたいと思います←
21歳の白石もよろしくお願いします
#白石真菜 #ラストアイドル2期生アンダーpic.twitter.com/Za7xUWBXLS","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">本日、白石真菜21歳になりました！
たくさんの方々にお祝いして頂きとても幸せものでした<img alt=""🥰"" aria-label=""Emoji: 笑顔とハート3つ"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f970.png"" title=""笑顔とハート3つ""/>
日々ほっぺたを伸ばすことに精進して行きたいと思います<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/>←
21歳の白石もよろしくお願いします<img alt=""😊"" aria-label=""Emoji: 目が笑っている笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""目が笑っている笑顔""/><img alt=""💗"" aria-label=""Emoji: 光るハート"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""光るハート""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E7%99%BD%E7%9F%B3%E7%9C%9F%E8%8F%9C?src=hash""><s>#</s><b>白石真菜</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E3%83%A9%E3%82%B9%E3%83%88%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB2%E6%9C%9F%E7%94%9F%E3%82%A2%E3%83%B3%E3%83%80%E3%83%BC?src=hash""><s>#</s><b>ラストアイドル2期生アンダー</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Za7xUWBXLS"">pic.twitter.com/Za7xUWBXLS</a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118512437676785666,2019-04-17 13:52:00,/smana_LI2U/status/1118512437676785666,395,34,26,"今日も1日おつかれさまです
とってもハッピーな1日でした
おやすみ〜pic.twitter.com/0odBH5do1C","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">今日も1日おつかれさまです<img alt=""🥺"" aria-label=""Emoji: 訴えかける顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""訴えかける顔""/>
とってもハッピーな1日でした<img alt=""😊"" aria-label=""Emoji: 目が笑っている笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""目が笑っている笑顔""/>
おやすみ〜<img alt=""😊"" aria-label=""Emoji: 目が笑っている笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""目が笑っている笑顔""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0odBH5do1C"">pic.twitter.com/0odBH5do1C</a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118469585991159808,2019-04-17 11:01:44,/smana_LI2U/status/1118469585991159808,163,9,8,"嬉しいかぎりです
ありがとうございますhttps://twitter.com/oricon/status/1118454066202329088?s=21 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ja"">嬉しいかぎりです<img alt=""😭"" aria-label=""Emoji: 号泣"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""号泣""/><img alt=""💗"" aria-label=""Emoji: 光るハート"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""光るハート""/>
ありがとうございます<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/oricon/status/1118454066202329088?s=21"" dir=""ltr"" href=""https://t.co/gLgvsfVsA8"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/oricon/status/1118454066202329088?s=21""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/oricon/status/</span><span class=""invisible"">1118454066202329088?s=21</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118444183482580993,2019-04-17 09:20:47,/smana_LI2U/status/1118444183482580993,139,9,14,"本日(4/17)のSHOWROOMは、22時から45分です
ぜひ来てね","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">本日(4/17)のSHOWROOMは、22時から45分です<img alt=""😊"" aria-label=""Emoji: 目が笑っている笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""目が笑っている笑顔""/>
ぜひ来てね<img alt=""🥺"" aria-label=""Emoji: 訴えかける顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""訴えかける顔""/><img alt=""🥺"" aria-label=""Emoji: 訴えかける顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""訴えかける顔""/></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118342718839615489,2019-04-17 02:37:36,/smana_LI2U/status/1118342718839615489,144,8,11,"本日、「大人サバイバー」の発売日です
ぜひ聞いて欲しいですhttps://twitter.com/last_idol_pr/status/1118168085351915521?s=21 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ja"">本日、「大人サバイバー」の発売日です<img alt=""☺️"" aria-label=""Emoji: 笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/263a.png"" title=""笑顔""/>
ぜひ聞いて欲しいです<img alt=""😊"" aria-label=""Emoji: 目が笑っている笑顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""目が笑っている笑顔""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/last_idol_pr/status/1118168085351915521?s=21"" dir=""ltr"" href=""https://t.co/PfSkL7f0eR"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/last_idol_pr/status/1118168085351915521?s=21""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/last_idol_pr/s</span><span class=""invisible"">tatus/1118168085351915521?s=21</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118150421476823040,2019-04-16 13:53:29,/smana_LI2U/status/1118150421476823040,747,30,52,"おやすみ〜！(*˘ ˘*)
ももなさんとお写真撮らせて頂きました
ありがたきありがたきです
#ラストアイドル #松本ももな さん 
#白石真菜pic.twitter.com/zXLA9MdRap","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">おやすみ〜！(*˘ ˘*)
ももなさんとお写真撮らせて頂きました<img alt=""😆"" aria-label=""Emoji: 口を開けて笑っている顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f606.png"" title=""口を開けて笑っている顔""/>
ありがたきありがたきです<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E3%83%A9%E3%82%B9%E3%83%88%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB?src=hash""><s>#</s><b>ラストアイドル</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%9D%BE%E6%9C%AC%E3%82%82%E3%82%82%E3%81%AA?src=hash""><s>#</s><b>松本ももな</b></a> さん 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E7%99%BD%E7%9F%B3%E7%9C%9F%E8%8F%9C?src=hash""><s>#</s><b>白石真菜</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zXLA9MdRap"">pic.twitter.com/zXLA9MdRap</a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1118080334216564736,2019-04-16 09:14:59,/smana_LI2U/status/1118080334216564736,134,8,7,"本日(4/16)は、22時から45分間SHOWROOMします！
ぜひ来てくださいね","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">本日(4/16)は、22時から45分間SHOWROOMします！
ぜひ来てくださいね<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1117742497067753472,2019-04-15 10:52:32,/smana_LI2U/status/1117742497067753472,555,41,45,"うさぎに人生初なりました
ハッピーイースター
#ラストアイドル2期生アンダー #白石真菜pic.twitter.com/8Irdn5xrpJ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">うさぎに人生初なりました<img alt=""🐰"" aria-label=""Emoji: ウサギの顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f430.png"" title=""ウサギの顔""/><img alt=""💓"" aria-label=""Emoji: 鼓動するハート"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f493.png"" title=""鼓動するハート""/>
ハッピーイースター<img alt=""🥚"" aria-label=""Emoji: 卵"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f95a.png"" title=""卵""/><img alt=""🐣"" aria-label=""Emoji: ひよこ"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f423.png"" title=""ひよこ""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E3%83%A9%E3%82%B9%E3%83%88%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB2%E6%9C%9F%E7%94%9F%E3%82%A2%E3%83%B3%E3%83%80%E3%83%BC?src=hash""><s>#</s><b>ラストアイドル2期生アンダー</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E7%99%BD%E7%9F%B3%E7%9C%9F%E8%8F%9C?src=hash""><s>#</s><b>白石真菜</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8Irdn5xrpJ"">pic.twitter.com/8Irdn5xrpJ</a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1117741035172421633,2019-04-15 10:46:44,/smana_LI2U/status/1117741035172421633,164,4,12,"本日から、走ってる見たいですね
見に行きたいなぁhttps://twitter.com/last_idol_pr/status/1117363790973001728 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ja"">本日から、走ってる見たいですね<img alt=""🥺"" aria-label=""Emoji: 訴えかける顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""訴えかける顔""/>
見に行きたいなぁ<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/last_idol_pr/status/1117363790973001728"" dir=""ltr"" href=""https://t.co/laspS99iXC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/last_idol_pr/status/1117363790973001728""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/last_idol_pr/s</span><span class=""invisible"">tatus/1117363790973001728</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
smana_LI2U,白石真菜(ラストアイドル2期生アンダー),1117433884327591936,2019-04-14 14:26:13,/smana_LI2U/status/1117433884327591936,141,25,7,"おやすみ〜
SHOWROOMありがとうございました","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">おやすみ〜<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/><img alt=""🥰"" aria-label=""Emoji: 笑顔とハート3つ"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f970.png"" title=""笑顔とハート3つ""/>
SHOWROOMありがとうございました<img alt=""😳"" aria-label=""Emoji: 赤くなった顔"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f633.png"" title=""赤くなった顔""/></p>"
