user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
Utsunagakusei,鬱bot,1118749440301387777,2019-04-18 05:33:46,/Utsunagakusei/status/1118749440301387777,0,0,0,せめて来世は幸せでありますように... #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">せめて来世は幸せでありますように... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118741917741637632,2019-04-18 05:03:53,/Utsunagakusei/status/1118741917741637632,0,0,0,死にたい。何も見えなくなりたい・・・ #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">死にたい。何も見えなくなりたい・・・ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118734329813749763,2019-04-18 04:33:43,/Utsunagakusei/status/1118734329813749763,1,0,0,体に・・・力が入らない... #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">体に・・・力が入らない... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118711693209550849,2019-04-18 03:03:46,/Utsunagakusei/status/1118711693209550849,0,0,0,絶望、絶望、絶望・・・ #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">絶望、絶望、絶望・・・ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118704135790977024,2019-04-18 02:33:45,/Utsunagakusei/status/1118704135790977024,0,0,0,何もする気が起きない...消えてしまいたい... #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">何もする気が起きない...消えてしまいたい... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118696595871059968,2019-04-18 02:03:47,/Utsunagakusei/status/1118696595871059968,0,0,0,はぁ・・・鬱だ。 #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">はぁ・・・鬱だ。 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118689040671207425,2019-04-18 01:33:46,/Utsunagakusei/status/1118689040671207425,0,0,0,消えちゃいたい...見えなくなりたい。 #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">消えちゃいたい...見えなくなりたい。 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118673932339429377,2019-04-18 00:33:44,/Utsunagakusei/status/1118673932339429377,0,0,0,自分存在意義なんて考えたくも無い。死にたい・・・ #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">自分存在意義なんて考えたくも無い。死にたい・・・ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118666376502059010,2019-04-18 00:03:42,/Utsunagakusei/status/1118666376502059010,0,0,0,出来るなら・・・来世に行きたいよ・・・ #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">出来るなら・・・来世に行きたいよ・・・ <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
Utsunagakusei,鬱bot,1118636150975975426,2019-04-17 22:03:36,/Utsunagakusei/status/1118636150975975426,2,0,0,何も...する気が...起きない...くらい...鬱だ... #utsu #utu,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">何も...する気が...起きない...くらい...鬱だ... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utsu?src=hash""><s>#</s><b>utsu</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/utu?src=hash""><s>#</s><b>utu</b></a></p>"
