user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
nolifebot,死にたいbot,1107888941791768576,2019-03-19 06:18:01,/nolifebot/status/1107888941791768576,9,0,2,寒いなぁ…苦しいなぁ…,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">寒いなぁ…苦しいなぁ…</p>"
nolifebot,死にたいbot,1107881397862039552,2019-03-19 05:48:03,/nolifebot/status/1107881397862039552,3,0,2,"夢に出た
唯一の癒しにすら嫌われたんかね","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">夢に出た
唯一の癒しにすら嫌われたんかね</p>"
nolifebot,死にたいbot,1107873846432956416,2019-03-19 05:18:02,/nolifebot/status/1107873846432956416,14,0,3,泣いてもスッキリしないけど、眠くなるから幸せ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">泣いてもスッキリしないけど、眠くなるから幸せ</p>"
nolifebot,死にたいbot,1107866297692372992,2019-03-19 04:48:03,/nolifebot/status/1107866297692372992,25,0,4,"「死にたいツイートは構って欲しいから」じゃねーよ
構ってくれる相手が居るなら死にたくなんかならないさ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">「死にたいツイートは構って欲しいから」じゃねーよ
構ってくれる相手が居るなら死にたくなんかならないさ</p>"
nolifebot,死にたいbot,1107858745717977090,2019-03-19 04:18:02,/nolifebot/status/1107858745717977090,22,1,4,死にたいじゃなくて生きたくない,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">死にたいじゃなくて生きたくない</p>"
nolifebot,死にたいbot,1107851198877429760,2019-03-19 03:48:03,/nolifebot/status/1107851198877429760,1,0,0,ずっと仕事明けの金曜日の夜を繰り返したい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">ずっと仕事明けの金曜日の夜を繰り返したい</p>"
nolifebot,死にたいbot,1107843648601780224,2019-03-19 03:18:03,/nolifebot/status/1107843648601780224,8,0,4,心は壊れても身体は動くよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">心は壊れても身体は動くよ</p>"
nolifebot,死にたいbot,1107836096648339456,2019-03-19 02:48:02,/nolifebot/status/1107836096648339456,9,0,0,最近突然涙が出るようになったんだ。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">最近突然涙が出るようになったんだ。</p>"
nolifebot,死にたいbot,1107828545403777024,2019-03-19 02:18:02,/nolifebot/status/1107828545403777024,1,0,1,きっと明日も雷雨だよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">きっと明日も雷雨だよ</p>"
nolifebot,死にたいbot,1107820997896335361,2019-03-19 01:48:02,/nolifebot/status/1107820997896335361,3,0,2,恋をしても人は死にたい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">恋をしても人は死にたい</p>"
nolifebot,死にたいbot,1107813446513381376,2019-03-19 01:18:02,/nolifebot/status/1107813446513381376,2,0,0,"吐きながら肉食べたい
最後の晩餐は一人がいい","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">吐きながら肉食べたい
最後の晩餐は一人がいい</p>"
nolifebot,死にたいbot,1107805899760926720,2019-03-19 00:48:03,/nolifebot/status/1107805899760926720,0,0,1,"中の人はまだ20代だ。あとがあるぞ
さてお前は今何歳だ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">中の人はまだ20代だ。あとがあるぞ
さてお前は今何歳だ</p>"
nolifebot,死にたいbot,1107798344934424576,2019-03-19 00:18:01,/nolifebot/status/1107798344934424576,1,0,1,老害のせいにしても、ゆとりのせいにしても貴方が不幸である事実は変えられないよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">老害のせいにしても、ゆとりのせいにしても貴方が不幸である事実は変えられないよ</p>"
nolifebot,死にたいbot,1107790803580010496,2019-03-18 23:48:03,/nolifebot/status/1107790803580010496,2,0,0,私が生きてる理由は「漫画の続き読みたいから」だから,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">私が生きてる理由は「漫画の続き読みたいから」だから</p>"
nolifebot,死にたいbot,1107783248401174528,2019-03-18 23:18:02,/nolifebot/status/1107783248401174528,2,0,2,働き詰めで心身共にボロボロだけど生きてる。人間の身体って案外丈夫だよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">働き詰めで心身共にボロボロだけど生きてる。人間の身体って案外丈夫だよ</p>"
nolifebot,死にたいbot,1107775698142322688,2019-03-18 22:48:02,/nolifebot/status/1107775698142322688,1,0,2,酔った勢いで首吊りしそうになる,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">酔った勢いで首吊りしそうになる</p>"
nolifebot,死にたいbot,1107768146562158592,2019-03-18 22:18:02,/nolifebot/status/1107768146562158592,7,0,4,朝起きたら死んでないかな,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">朝起きたら死んでないかな</p>"
nolifebot,死にたいbot,1107760604255707136,2019-03-18 21:48:03,/nolifebot/status/1107760604255707136,8,0,3,なんで私生きてるんだろうね,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">なんで私生きてるんだろうね</p>"
nolifebot,死にたいbot,1107753046774210560,2019-03-18 21:18:02,/nolifebot/status/1107753046774210560,6,0,1,死にたいよ、生きたくないよ、死にたいよ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">死にたいよ、生きたくないよ、死にたいよ</p>"
