user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
H4Za5,ネガティブbot,1118712813986258945,2019-04-18 03:08:14,/H4Za5/status/1118712813986258945,0,0,0,"愛が人の心を変える
人が愛の形を変える","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">愛が人の心を変える
人が愛の形を変える</p>"
H4Za5,ネガティブbot,1118682609045737475,2019-04-18 01:08:12,/H4Za5/status/1118682609045737475,0,0,0,"いきなり高い壁にぶち当たるなんてことはそうそうない。

壁が高くなる前に乗り越えてしまえばよかったんだ備えとけ馬鹿野郎。自業自得。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">いきなり高い壁にぶち当たるなんてことはそうそうない。

壁が高くなる前に乗り越えてしまえばよかったんだ備えとけ馬鹿野郎。自業自得。</p>"
H4Za5,ネガティブbot,1118667507043160065,2019-04-18 00:08:12,/H4Za5/status/1118667507043160065,0,0,0,"無能な人間程よく吠える。

平凡な人間程自分を過大評価する。

有能な人間は自分を無能に見せる。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">無能な人間程よく吠える。

平凡な人間程自分を過大評価する。

有能な人間は自分を無能に見せる。</p>"
H4Za5,ネガティブbot,1118637295924469760,2019-04-17 22:08:09,/H4Za5/status/1118637295924469760,0,0,0,"努力をしなくたって夢を叶える人がいる。
努力したら夢を叶えられる人がいる。
努力しても夢が叶わない人がいる。

努力が実る才能も必要であるということ。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">努力をしなくたって夢を叶える人がいる。
努力したら夢を叶えられる人がいる。
努力しても夢が叶わない人がいる。

努力が実る才能も必要であるということ。</p>"
H4Za5,ネガティブbot,1118622195868037120,2019-04-17 21:08:09,/H4Za5/status/1118622195868037120,0,0,0,"日本人は世界で最も人間らしい人種だと思う。

醜いから","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">日本人は世界で最も人間らしい人種だと思う。

醜いから</p>"
H4Za5,ネガティブbot,1118592001073504256,2019-04-17 19:08:10,/H4Za5/status/1118592001073504256,0,0,0,哀しみを減らすために喜びを減らす。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">哀しみを減らすために喜びを減らす。</p>"
H4Za5,ネガティブbot,1118561793402474496,2019-04-17 17:08:08,/H4Za5/status/1118561793402474496,0,0,0,人間を分解して、心が体のどこかに実在したならば取り出して握りつぶしたい。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人間を分解して、心が体のどこかに実在したならば取り出して握りつぶしたい。</p>"
H4Za5,ネガティブbot,1118546698588921856,2019-04-17 16:08:09,/H4Za5/status/1118546698588921856,0,0,0,耐えていればいつか報われるなんて思わないことです。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">耐えていればいつか報われるなんて思わないことです。</p>"
H4Za5,ネガティブbot,1118531596464709633,2019-04-17 15:08:08,/H4Za5/status/1118531596464709633,0,0,0,"非情。

たとえ何か才能があってもそれに気付けないのなら、ないのと同じなんだ
そのことが腹が裂けるほど苦しい

なぜ凡人でいることを苦に思わないんだろうか。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">非情。

たとえ何か才能があってもそれに気付けないのなら、ないのと同じなんだ
そのことが腹が裂けるほど苦しい

なぜ凡人でいることを苦に思わないんだろうか。</p>"
H4Za5,ネガティブbot,1118516527605567488,2019-04-17 14:08:15,/H4Za5/status/1118516527605567488,0,0,0,"この世の人間が持ってる悩みのほとんどが他人がいるからある。

みんな消えてしまえばいい。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">この世の人間が持ってる悩みのほとんどが他人がいるからある。

みんな消えてしまえばいい。</p>"
H4Za5,ネガティブbot,1118501428232765441,2019-04-17 13:08:15,/H4Za5/status/1118501428232765441,0,0,0,"人の最も優れていることは知識でも思考力でもありません。

知識を求め思考を張り巡らせようとするその探究心こそが人の強みだと私は思います。

それを放棄した時、人は人であることを放棄したのと同じことだということです。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人の最も優れていることは知識でも思考力でもありません。

知識を求め思考を張り巡らせようとするその探究心こそが人の強みだと私は思います。

それを放棄した時、人は人であることを放棄したのと同じことだということです。</p>"
H4Za5,ネガティブbot,1118471224617660416,2019-04-17 11:08:14,/H4Za5/status/1118471224617660416,0,0,0,"人の人生は「幸せ」と「不幸せ」に分けられるほど安っぽいものじゃない。

もっと汚いもので溢れてるよ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人の人生は「幸せ」と「不幸せ」に分けられるほど安っぽいものじゃない。

もっと汚いもので溢れてるよ</p>"
H4Za5,ネガティブbot,1118441023984693248,2019-04-17 09:08:14,/H4Za5/status/1118441023984693248,0,0,0,他人の身の上話ほどつまらないものってないよね,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">他人の身の上話ほどつまらないものってないよね</p>"
H4Za5,ネガティブbot,1118410817525825536,2019-04-17 07:08:12,/H4Za5/status/1118410817525825536,0,0,0,"他人の嫌なところにばっかり気がつく人は、
それがあなたの嫌なところだということを自覚するべき。
 
目と大きめのビー玉を交換してあげたい","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">他人の嫌なところにばっかり気がつく人は、
それがあなたの嫌なところだということを自覚するべき。
 
目と大きめのビー玉を交換してあげたい</p>"
H4Za5,ネガティブbot,1118395735765061632,2019-04-17 06:08:16,/H4Za5/status/1118395735765061632,0,0,0,"努力をしなくたって夢を叶える人がいる。
努力したら夢を叶えられる人がいる。
努力しても夢が叶わない人がいる。

努力が実る才能も必要であるということ。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">努力をしなくたって夢を叶える人がいる。
努力したら夢を叶えられる人がいる。
努力しても夢が叶わない人がいる。

努力が実る才能も必要であるということ。</p>"
H4Za5,ネガティブbot,1118365561778470912,2019-04-17 04:08:22,/H4Za5/status/1118365561778470912,0,0,0,哀しみを減らすために喜びを減らす。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">哀しみを減らすために喜びを減らす。</p>"
H4Za5,ネガティブbot,1118350419145551872,2019-04-17 03:08:12,/H4Za5/status/1118350419145551872,0,0,0,"ライバルに追いついても、ライバルも進んでいるのだから追いつけない。

追い越さないとだめみたい。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">ライバルに追いついても、ライバルも進んでいるのだから追いつけない。

追い越さないとだめみたい。</p>"
H4Za5,ネガティブbot,1118335325045055488,2019-04-17 02:08:13,/H4Za5/status/1118335325045055488,0,0,0,"非情。

たとえ何か才能があってもそれに気付けないのなら、ないのと同じなんだ
そのことが腹が裂けるほど苦しい

なぜ凡人でいることを苦に思わないんだろうか。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">非情。

たとえ何か才能があってもそれに気付けないのなら、ないのと同じなんだ
そのことが腹が裂けるほど苦しい

なぜ凡人でいることを苦に思わないんだろうか。</p>"
H4Za5,ネガティブbot,1118290039723544576,2019-04-16 23:08:16,/H4Za5/status/1118290039723544576,0,0,0,耐えていればいつか報われるなんて思わないことです。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">耐えていればいつか報われるなんて思わないことです。</p>"
H4Za5,ネガティブbot,1118244715705421824,2019-04-16 20:08:10,/H4Za5/status/1118244715705421824,0,0,0,"この世の人間が持ってる悩みのほとんどが他人がいるからある。

みんな消えてしまえばいい。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">この世の人間が持ってる悩みのほとんどが他人がいるからある。

みんな消えてしまえばいい。</p>"
H4Za5,ネガティブbot,1118229605079367680,2019-04-16 19:08:08,/H4Za5/status/1118229605079367680,0,0,0,"あなたの嫌いな人や知っている凶悪犯罪者のことを思い浮かべてください。

その人とあなたの遺伝子は99.9%同じものです。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">あなたの嫌いな人や知っている凶悪犯罪者のことを思い浮かべてください。

その人とあなたの遺伝子は99.9%同じものです。</p>"
H4Za5,ネガティブbot,1118214647620857856,2019-04-16 18:08:42,/H4Za5/status/1118214647620857856,0,0,0,"人の人生は「幸せ」と「不幸せ」に分けられるほど安っぽいものじゃない。

もっと汚いもので溢れてるよ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人の人生は「幸せ」と「不幸せ」に分けられるほど安っぽいものじゃない。

もっと汚いもので溢れてるよ</p>"
H4Za5,ネガティブbot,1118199407726301184,2019-04-16 17:08:08,/H4Za5/status/1118199407726301184,0,0,0,人間を分解して、心が体のどこかに実在したならば取り出して握りつぶしたい。,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">人間を分解して、心が体のどこかに実在したならば取り出して握りつぶしたい。</p>"
H4Za5,ネガティブbot,1118154142562656256,2019-04-16 14:08:16,/H4Za5/status/1118154142562656256,0,0,0,"愛が人の心を変える
人が愛の形を変える","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">愛が人の心を変える
人が愛の形を変える</p>"
H4Za5,ネガティブbot,1118123924653367297,2019-04-16 12:08:12,/H4Za5/status/1118123924653367297,0,0,0,"他人の嫌なところにばっかり気がつく人は、
それがあなたの嫌なところだということを自覚するべき。
 
目と大きめのビー玉を交換してあげたい","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">他人の嫌なところにばっかり気がつく人は、
それがあなたの嫌なところだということを自覚するべき。
 
目と大きめのビー玉を交換してあげたい</p>"
H4Za5,ネガティブbot,1118108836596871168,2019-04-16 11:08:14,/H4Za5/status/1118108836596871168,0,0,0,"日本人は世界で最も人間らしい人種だと思う。

醜いから","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">日本人は世界で最も人間らしい人種だと思う。

醜いから</p>"
H4Za5,ネガティブbot,1118093723164823554,2019-04-16 10:08:11,/H4Za5/status/1118093723164823554,0,0,0,"無能な人間程よく吠える。

平凡な人間程自分を過大評価する。

有能な人間は自分を無能に見せる。","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">無能な人間程よく吠える。

平凡な人間程自分を過大評価する。

有能な人間は自分を無能に見せる。</p>"
