user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
u_b0t,鬱bot,1118743383369900033,2019-04-18 05:09:42,/u_b0t/status/1118743383369900033,0,0,0,満員電車が辛い,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">満員電車が辛い</p>"
u_b0t,鬱bot,1118728281291804673,2019-04-18 04:09:41,/u_b0t/status/1118728281291804673,0,0,0,毎日だるい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">毎日だるい</p>"
u_b0t,鬱bot,1118713184485904389,2019-04-18 03:09:42,/u_b0t/status/1118713184485904389,0,0,0,つまらん人生はいやだ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">つまらん人生はいやだ</p>"
u_b0t,鬱bot,1118698080474296331,2019-04-18 02:09:41,/u_b0t/status/1118698080474296331,0,0,0,(゜Д゜),"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">(゜Д゜)</p>"
u_b0t,鬱bot,1118682986084331520,2019-04-18 01:09:42,/u_b0t/status/1118682986084331520,0,0,0,ポケモンGO懐かしい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">ポケモンGO懐かしい</p>"
u_b0t,鬱bot,1118667884912189440,2019-04-18 00:09:42,/u_b0t/status/1118667884912189440,0,0,0,休みが欲しい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">休みが欲しい</p>"
u_b0t,鬱bot,1118652786764156928,2019-04-17 23:09:42,/u_b0t/status/1118652786764156928,0,0,0,寝坊,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">寝坊</p>"
u_b0t,鬱bot,1118637685772472320,2019-04-17 22:09:42,/u_b0t/status/1118637685772472320,0,0,0,遊ぶ時間ない...,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">遊ぶ時間ない...</p>"
u_b0t,鬱bot,1118622586634530816,2019-04-17 21:09:42,/u_b0t/status/1118622586634530816,0,0,0,Youtuber,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Youtuber</p>"
u_b0t,鬱bot,1118607487647662080,2019-04-17 20:09:42,/u_b0t/status/1118607487647662080,0,0,0,上司...,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">上司...</p>"
u_b0t,鬱bot,1118592387452817408,2019-04-17 19:09:42,/u_b0t/status/1118592387452817408,0,0,0,コミュ症,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">コミュ症</p>"
u_b0t,鬱bot,1118577287895478272,2019-04-17 18:09:42,/u_b0t/status/1118577287895478272,0,0,0,死にたい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">死にたい</p>"
u_b0t,鬱bot,1118562185595064320,2019-04-17 17:09:41,/u_b0t/status/1118562185595064320,0,0,0,疲れた,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">疲れた</p>"
u_b0t,鬱bot,1118547087543562240,2019-04-17 16:09:41,/u_b0t/status/1118547087543562240,0,0,0,満員電車が辛い,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">満員電車が辛い</p>"
u_b0t,鬱bot,1118531990628618242,2019-04-17 15:09:42,/u_b0t/status/1118531990628618242,0,0,0,毎日だるい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">毎日だるい</p>"
u_b0t,鬱bot,1118516887820726272,2019-04-17 14:09:41,/u_b0t/status/1118516887820726272,0,0,0,つまらん人生はいやだ,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">つまらん人生はいやだ</p>"
u_b0t,鬱bot,1118501793091035136,2019-04-17 13:09:42,/u_b0t/status/1118501793091035136,0,0,0,(゜Д゜),"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">(゜Д゜)</p>"
u_b0t,鬱bot,1118486690710994947,2019-04-17 12:09:42,/u_b0t/status/1118486690710994947,0,0,0,ポケモンGO懐かしい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">ポケモンGO懐かしい</p>"
u_b0t,鬱bot,1118471594370691072,2019-04-17 11:09:42,/u_b0t/status/1118471594370691072,0,0,0,休みが欲しい,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">休みが欲しい</p>"
u_b0t,鬱bot,1118456489033658368,2019-04-17 10:09:41,/u_b0t/status/1118456489033658368,0,0,0,寝坊,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">寝坊</p>"
u_b0t,鬱bot,1118441395520327681,2019-04-17 09:09:42,/u_b0t/status/1118441395520327681,0,0,0,遊ぶ時間ない...,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">遊ぶ時間ない...</p>"
